sales_agent,account,deal_stage,close_value,year_founded_at,revenue,number_of_employees,sales_price,sales_cycle_duration,company_size,company_age,company_age_category,is_won,engagement_month,engagement_quarter,product_complexity,agent_conversion_rate,agent_avg_deal_value,sector_employment,sector_entertainment,sector_finance,sector_marketing,sector_medical,sector_retail,sector_services,sector_software,sector_technolgy,sector_telecommunications,office_location_Belgium,office_location_Brazil,office_location_China,office_location_Germany,office_location_Italy,office_location_Japan,office_location_Jordan,office_location_Kenya,office_location_Korea,office_location_Norway,office_location_Panama,office_location_Philipines,office_location_Poland,office_location_Romania,office_location_United States,regional_office_Central,regional_office_East,regional_office_West,product_GTK 500,product_GTX Basic,product_GTX Plus Basic,product_GTX Plus Pro,product_GTX Pro,product_MG Advanced,product_MG Special,series_GTK,series_GTX,series_MG,revenue_per_employee
Cassey Cress,Konex,Lost,0.0,1980.0,7708.38,13756.0,550,61.0,Enterprise,44.0,Established,0.0,10.0,4.0,Basic,0.5620689655172414,1726.0114942528735,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.5603649316661821
Cecily Lampkin,Streethex,Won,3704.0,1988.0,1376.8,1165.0,5482,70.0,Medium,36.0,Established,1.0,10.0,4.0,Complex,0.6294117647058823,1436.25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,False,True,False,1.181802575107296
Corliss Cosme,Konex,Lost,0.0,1980.0,7708.38,13756.0,5482,6.0,Enterprise,44.0,Established,0.0,10.0,4.0,Complex,0.5859375,1838.585152838428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.5603649316661821
Corliss Cosme,Donquadtech,Won,1076.0,1992.0,1712.68,3194.0,1096,2.0,Medium,32.0,Established,1.0,10.0,4.0,Intermediate,0.5859375,1838.585152838428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.5362179085785849
Corliss Cosme,Mathtouch,Won,5528.0,1984.0,3027.46,9516.0,5482,78.0,Large,40.0,Established,1.0,10.0,4.0,Complex,0.5859375,1838.585152838428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,False,True,False,0.31814417822614544
Daniell Hammack,Xx-zobam,Lost,,1989.0,3838.39,8274.0,1096,47.98539710922366,Large,35.0,Established,0.0,10.0,4.0,Intermediate,0.5377358490566038,1947.7486631016043,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.4639098380468939
Daniell Hammack,Initech,Lost,0.0,1994.0,6395.05,20275.0,1096,9.0,Enterprise,30.0,Established,0.0,10.0,4.0,Intermediate,0.5377358490566038,1947.7486631016043,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.3154155363748459
Daniell Hammack,Yearin,Lost,0.0,2005.0,2261.05,3851.0,4821,61.0,Medium,19.0,Mature,0.0,10.0,4.0,Complex,0.5377358490566038,1947.7486631016043,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.5871332121526877
Darcel Schlecht,Rundofase,Lost,0.0,1983.0,1008.06,1238.0,4821,7.0,Medium,41.0,Established,0.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.8142649434571889
Darcel Schlecht,Globex Corporation,Won,4594.0,2000.0,1223.72,2497.0,4821,8.0,Medium,24.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,False,True,False,0.49007609130957147
Darcel Schlecht,Scottech,Won,6166.0,2012.0,45.39,100.0,4821,66.0,Small,12.0,Mature,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4539
Donn Cantrell,Kinnamplus,Lost,0.0,2004.0,702.72,1831.0,550,6.0,Medium,20.0,Mature,0.0,10.0,4.0,Basic,0.5745454545454546,1621.3090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.383790278536319
Donn Cantrell,Bluth Company,Won,5270.0,1993.0,1242.32,3027.0,5482,90.0,Medium,31.0,Established,1.0,10.0,4.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.410412950115626
Garret Kinder,Sumace,Lost,0.0,2000.0,167.89,493.0,5482,47.0,Small,24.0,Established,0.0,10.0,4.0,Complex,0.6097560975609756,1607.9105691056911,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,False,True,False,0.3405476673427992
Hayden Neloms,Xx-holding,Lost,0.0,1993.0,7537.24,20293.0,1096,7.0,Enterprise,31.0,Established,0.0,10.0,4.0,Intermediate,0.6445783132530121,1790.203947368421,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.37142068693638197
Hayden Neloms,Cheers,Won,3169.0,1993.0,4269.9,6472.0,3393,4.0,Large,31.0,Established,1.0,10.0,4.0,Complex,0.6445783132530121,1790.203947368421,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.6597496909765141
Jonathan Berthelot,Treequote,Won,571.0,1988.0,5266.09,8595.0,550,54.0,Large,36.0,Established,1.0,10.0,4.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.6126922629435718
Kami Bicknell,Goodsilron,Lost,0.0,2000.0,2952.73,5107.0,550,63.0,Large,24.0,Established,0.0,10.0,4.0,Basic,0.5780730897009967,1163.4411764705883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5781730957509301
Kami Bicknell,Green-Plus,Won,6304.0,2003.0,692.19,1922.0,5482,12.0,Medium,21.0,Established,1.0,10.0,4.0,Complex,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.36014047866805415
Markita Hansen,Acme Corporation,Won,,1996.0,1100.04,2822.0,55,47.98539710922366,Medium,28.0,Established,1.0,10.0,4.0,Basic,0.5118110236220472,1448.4229074889868,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.3898086463501063
Markita Hansen,Cheers,Lost,0.0,1993.0,4269.9,6472.0,550,1.0,Large,31.0,Established,0.0,10.0,4.0,Basic,0.5118110236220472,1448.4229074889868,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.6597496909765141
Markita Hansen,Groovestreet,Lost,0.0,2003.0,223.8,299.0,4821,4.0,Small,21.0,Established,0.0,10.0,4.0,Complex,0.5118110236220472,1448.4229074889868,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.748494983277592
Marty Freudenburg,Statholdings,Lost,0.0,1997.0,291.27,586.0,550,11.0,Small,27.0,Established,0.0,10.0,4.0,Basic,0.5350877192982456,1501.0051546391753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.4970477815699658
Marty Freudenburg,Condax,Won,4578.0,2017.0,4.54,9.0,4821,75.0,Small,7.0,Young,1.0,10.0,4.0,Complex,0.5350877192982456,1501.0051546391753,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.5044444444444445
Reed Clapper,Bluth Company,Won,62.0,1993.0,1242.32,3027.0,55,78.0,Medium,31.0,Established,1.0,10.0,4.0,Basic,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.410412950115626
Rosalina Dieter,J-Texon,Won,51.0,1989.0,1388.67,3583.0,55,7.0,Medium,35.0,Established,1.0,10.0,4.0,Basic,0.5714285714285714,2140.0272727272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.3875718671504326
Rosie Papadopoulos,Bluth Company,Won,4881.0,1993.0,1242.32,3027.0,4821,60.0,Medium,31.0,Established,1.0,10.0,4.0,Complex,0.5735294117647058,1902.2231404958677,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.410412950115626
Vicki Laflamme,Golddex,Won,544.0,2008.0,52.5,165.0,550,78.0,Small,16.0,Mature,1.0,10.0,4.0,Basic,0.5909090909090909,1378.6628242074928,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.3181818181818182
Vicki Laflamme,Goodsilron,Won,2941.0,2000.0,2952.73,5107.0,3393,76.0,Large,24.0,Established,1.0,10.0,4.0,Complex,0.5909090909090909,1378.6628242074928,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.5781730957509301
Wilburn Farren,Ganjaflex,Lost,0.0,1995.0,5158.71,17479.0,3393,73.0,Enterprise,29.0,Established,0.0,10.0,4.0,Complex,0.6707317073170732,1995.4430379746836,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,0,False,False,True,0.2951375936838492
Wilburn Farren,Condax,Won,44.0,2017.0,4.54,9.0,55,10.0,Small,7.0,Young,1.0,10.0,4.0,Basic,0.6707317073170732,1995.4430379746836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.5044444444444445
Zane Levy,Doncon,Won,4910.0,2010.0,587.72,1501.0,5482,83.0,Medium,14.0,Mature,1.0,10.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.39155229846768824
Anna Snelling,Warephase,Lost,0.0,1997.0,2041.73,5276.0,5482,12.0,Large,27.0,Established,0.0,10.0,4.0,Complex,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.38698445792266867
Boris Faz,Konex,Lost,0.0,1980.0,7708.38,13756.0,1096,2.0,Enterprise,44.0,Established,0.0,10.0,4.0,Intermediate,0.5906432748538012,1710.0065359477123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.5603649316661821
Cassey Cress,Bioplex,Won,5469.0,1991.0,326.82,1016.0,5482,64.0,Medium,33.0,Established,1.0,10.0,4.0,Complex,0.5620689655172414,1726.0114942528735,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.3216732283464567
Cecily Lampkin,Scottech,Lost,0.0,2012.0,45.39,100.0,3393,1.0,Small,12.0,Mature,0.0,10.0,4.0,Complex,0.6294117647058823,1436.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.4539
Cecily Lampkin,Treequote,Lost,0.0,1988.0,5266.09,8595.0,3393,79.0,Large,36.0,Established,0.0,10.0,4.0,Complex,0.6294117647058823,1436.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.6126922629435718
Cecily Lampkin,Zumgoity,Won,568.0,1984.0,441.08,1210.0,550,66.0,Medium,40.0,Established,1.0,10.0,4.0,Basic,0.6294117647058823,1436.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.3645289256198347
Darcel Schlecht,Cancity,Lost,0.0,2001.0,718.62,2448.0,1096,10.0,Medium,23.0,Established,0.0,10.0,4.0,Intermediate,0.5693311582381729,2085.3779385171792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.2935539215686275
Darcel Schlecht,Genco Pura Olive Oil Company,Lost,0.0,2007.0,894.33,1635.0,3393,7.0,Medium,17.0,Mature,0.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1,0,False,False,True,0.5469908256880734
Darcel Schlecht,Codehow,Won,5263.0,1998.0,2714.9,2641.0,5482,2.0,Medium,26.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,1.027981825066263
Darcel Schlecht,Toughzap,Won,4201.0,1995.0,332.43,799.0,4821,7.0,Small,29.0,Established,1.0,10.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4160575719649562
Jonathan Berthelot,Warephase,Lost,0.0,1997.0,2041.73,5276.0,550,5.0,Large,27.0,Established,0.0,10.0,4.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.38698445792266867
Jonathan Berthelot,dambase,Lost,0.0,1995.0,2173.98,2928.0,1096,76.0,Medium,29.0,Established,0.0,10.0,4.0,Intermediate,0.5958188153310104,1079.1136363636363,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.7424795081967214
Jonathan Berthelot,Dontechi,Lost,0.0,1982.0,4618.0,10083.0,1096,8.0,Enterprise,42.0,Established,0.0,10.0,4.0,Intermediate,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.4579986115243479
Jonathan Berthelot,Isdom,Lost,0.0,2002.0,3178.24,4540.0,1096,77.0,Medium,22.0,Established,0.0,10.0,4.0,Intermediate,0.5958188153310104,1079.1136363636363,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.7000528634361233
Kami Bicknell,Groovestreet,Lost,0.0,2003.0,223.8,299.0,4821,2.0,Small,21.0,Established,0.0,10.0,4.0,Complex,0.5780730897009967,1163.4411764705883,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.748494983277592
Kami Bicknell,Sunnamplex,Won,1048.0,2008.0,894.37,1593.0,1096,1.0,Medium,16.0,Mature,1.0,10.0,4.0,Intermediate,0.5780730897009967,1163.4411764705883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,1,0,0,0,0,False,True,False,0.5614375392341494
Kary Hendrixson,Hatfan,Won,631.0,1982.0,792.46,1299.0,550,33.0,Medium,42.0,Established,1.0,10.0,4.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.6100538876058507
Lajuana Vencill,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,3393,11.0,Enterprise,27.0,Established,0.0,10.0,4.0,Complex,0.5,842.5627705627705,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1,0,False,False,True,0.495204557851991
Lajuana Vencill,Betatech,Won,536.0,1986.0,647.18,1185.0,550,10.0,Medium,38.0,Established,1.0,10.0,4.0,Basic,0.5,842.5627705627705,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,False,True,False,0.5461434599156118
Lajuana Vencill,Genco Pura Olive Oil Company,Won,1127.0,2007.0,894.33,1635.0,1096,77.0,Medium,17.0,Mature,1.0,10.0,4.0,Intermediate,0.5,842.5627705627705,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.5469908256880734
Marty Freudenburg,Ron-tech,Lost,0.0,1992.0,3922.42,6837.0,1096,2.0,Large,32.0,Established,0.0,10.0,4.0,Intermediate,0.5350877192982456,1501.0051546391753,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.5737048413046658
Marty Freudenburg,Cancity,Won,56.0,2001.0,718.62,2448.0,55,7.0,Medium,23.0,Established,1.0,10.0,4.0,Basic,0.5350877192982456,1501.0051546391753,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2935539215686275
Maureen Marcano,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,550,74.0,Enterprise,27.0,Established,0.0,10.0,4.0,Basic,0.6506550218340611,1645.0469483568074,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,False,True,False,0.495204557851991
Reed Clapper,Bluth Company,Won,4186.0,1993.0,1242.32,3027.0,4821,8.0,Medium,31.0,Established,1.0,10.0,4.0,Complex,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.410412950115626
Reed Clapper,Konex,Won,3670.0,1980.0,7708.38,13756.0,3393,10.0,Enterprise,44.0,Established,1.0,10.0,4.0,Complex,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.5603649316661821
Reed Clapper,Umbrella Corporation,Won,3482.0,1998.0,2022.14,5113.0,3393,10.0,Large,26.0,Established,1.0,10.0,4.0,Complex,0.6540084388185654,1849.5189873417721,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3954899276354391
Rosie Papadopoulos,Gekko & Co,Lost,0.0,1990.0,2520.83,3502.0,1096,10.0,Medium,34.0,Established,0.0,10.0,4.0,Intermediate,0.5735294117647058,1902.2231404958677,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.7198258138206739
Versie Hillebrand,Funholding,Lost,0.0,1991.0,2819.5,7227.0,55,2.0,Large,33.0,Established,0.0,10.0,4.0,Basic,0.6027397260273972,710.9583333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.3901342189013422
Violet Mclelland,Kinnamplus,Won,50.0,2004.0,702.72,1831.0,55,9.0,Medium,20.0,Mature,1.0,10.0,4.0,Basic,0.5727699530516432,639.5388601036269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.383790278536319
Violet Mclelland,Massive Dynamic,Won,3629.0,1989.0,665.06,1095.0,3393,90.0,Medium,35.0,Established,1.0,10.0,4.0,Complex,0.5727699530516432,639.5388601036269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.6073607305936073
Zane Levy,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,550,1.0,Enterprise,27.0,Established,0.0,10.0,4.0,Basic,0.5551724137931034,1647.7701149425288,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,False,True,False,0.495204557851991
Zane Levy,Groovestreet,Lost,0.0,2003.0,223.8,299.0,4821,9.0,Small,21.0,Established,0.0,10.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.748494983277592
Zane Levy,Condax,Won,544.0,2017.0,4.54,9.0,550,10.0,Small,7.0,Young,1.0,10.0,4.0,Basic,0.5551724137931034,1647.7701149425288,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5044444444444445
Anna Snelling,Rundofase,Lost,0.0,1983.0,1008.06,1238.0,5482,6.0,Medium,41.0,Established,0.0,10.0,4.0,Complex,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.8142649434571889
Cecily Lampkin,Stanredtax,Won,3415.0,1987.0,1698.2,3798.0,3393,7.0,Medium,37.0,Established,1.0,10.0,4.0,Complex,0.6294117647058823,1436.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.4471300684570827
Corliss Cosme,Bubba Gump,Won,616.0,2002.0,987.39,2253.0,550,1.0,Medium,22.0,Established,1.0,10.0,4.0,Basic,0.5859375,1838.585152838428,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.43825565912117176
Daniell Hammack,Donware,Won,1050.0,1999.0,1197.44,2570.0,1096,5.0,Medium,25.0,Established,1.0,10.0,4.0,Intermediate,0.5377358490566038,1947.7486631016043,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.4659299610894942
Darcel Schlecht,Toughzap,Won,58.0,1995.0,332.43,799.0,55,7.0,Small,29.0,Established,1.0,10.0,4.0,Basic,0.5693311582381729,2085.3779385171792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4160575719649562
Donn Cantrell,Zotware,Won,3858.0,1979.0,4478.47,13809.0,3393,2.0,Enterprise,45.0,Established,1.0,10.0,4.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.32431530161488886
Elease Gluck,Condax,Lost,0.0,2017.0,4.54,9.0,55,10.0,Small,7.0,Young,0.0,10.0,4.0,Basic,0.5555555555555556,2295.1984126984125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.5044444444444445
Gladys Colclough,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,550,1.0,Enterprise,27.0,Established,0.0,10.0,4.0,Basic,0.5152671755725191,1489.9741379310344,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,False,True,False,0.495204557851991
Gladys Colclough,Funholding,Lost,0.0,1991.0,2819.5,7227.0,5482,2.0,Large,33.0,Established,0.0,10.0,4.0,Complex,0.5152671755725191,1489.9741379310344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.3901342189013422
Gladys Colclough,Ron-tech,Lost,0.0,1992.0,3922.42,6837.0,3393,7.0,Large,32.0,Established,0.0,10.0,4.0,Complex,0.5152671755725191,1489.9741379310344,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.5737048413046658
Gladys Colclough,Inity,Won,3207.0,1986.0,2403.58,8801.0,3393,36.0,Large,38.0,Established,1.0,10.0,4.0,Complex,0.5152671755725191,1489.9741379310344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.2731030564708556
Hayden Neloms,Konex,Won,3795.0,1980.0,7708.38,13756.0,3393,49.0,Enterprise,44.0,Established,1.0,10.0,4.0,Complex,0.6445783132530121,1790.203947368421,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.5603649316661821
Jonathan Berthelot,Rundofase,Lost,0.0,1983.0,1008.06,1238.0,55,44.0,Medium,41.0,Established,0.0,10.0,4.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.8142649434571889
